Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-14794,"Power fluctuation issue, appliances getting affected in Sector 12",Electricity,Low,2024-11-12 14:27:54,Resolved
CF-14795,"No electricity since yesterday, power fluctuations damaging appliances in Residential Colony - This is urgent",Electricity,High,2025-07-03 23:25:28,Closed
CF-14796,Electricity connection for agricultural pump near School Zone,Electricity,Low,2025-10-16 00:27:43,Resolved
CF-14797,Query about rainwater harvesting scheme in Commercial Complex,Water Supply,Low,2025-07-18 08:49:51,Resolved
CF-14798,Bulk waste disposal request for house renovation in Sector 12,Waste-Water/Sewage,Low,2025-04-25 02:12:17,Pending
CF-14799,Water bill rebate for senior citizens in Sector 12,Water Supply,Low,2025-06-04 16:49:23,Closed
CF-14800,"Drainage cover missing, accident risk at night - Please resolve urgently",Waste-Water/Sewage,High,2025-08-09 12:04:32,Resolved
CF-14801,"No electricity since yesterday, low voltage problem in Old City",Electricity,High,2024-06-29 04:08:57,Resolved
CF-14802,"Manhole overflow on main road, traffic hazard",Waste-Water/Sewage,High,2024-03-19 13:35:35,In Progress
CF-14803,Waste water from slaughterhouse flowing untreated - Need help ASAP near Bus Stand,Waste-Water/Sewage,High,2024-03-09 21:51:42,Resolved
CF-14804,Request for LED street light installation in VIP Area,Electricity,Low,2024-04-28 05:51:50,Pending
CF-14805,Request for water connection for small business near Railway Station,Water Supply,Low,2025-10-18 07:11:11,Resolved
CF-14806,Want to apply for agricultural water connection,Water Supply,Low,2025-07-02 19:12:07,Pending
CF-14807,Electricity bill payment not reflecting near Shopping Mall,Electricity,Low,2025-05-05 01:56:56,Resolved
CF-14808,Electricity bill payment not reflecting,Electricity,Low,2025-02-19 13:29:03,Resolved
CF-14809,Request for borewell permission near Central Park,Water Supply,Low,2024-08-16 13:27:33,In Progress
CF-14810,E-waste collection drive needed in area in Gandhi Nagar,Waste-Water/Sewage,Low,2024-03-02 20:19:47,Resolved
CF-14811,Contaminated water supply causing illness in area in Commercial Complex,Water Supply,High,2025-04-06 09:23:53,Pending
CF-14812,"Sewage water stagnating, mosquito breeding ground - Hope for quick resolution in Commercial Complex",Waste-Water/Sewage,High,2025-02-26 17:46:43,Pending
CF-14813,Minor power cut for 1-2 hours daily on MG Road,Electricity,Low,2025-11-08 05:01:00,Resolved
CF-14814,Need clarification on fuel adjustment charges,Electricity,Low,2024-12-28 14:36:39,In Progress
CF-14815,Light flickering occasionally in street lamp,Electricity,Low,2024-04-06 10:10:58,Resolved
CF-14816,Contaminated water causing diarrhea in children - Very serious issue,Water Supply,High,2025-10-13 03:01:23,Resolved
CF-14817,"Water pressure too high, pipes bursting",Water Supply,High,2025-09-22 21:29:25,Pending
CF-14818,"Power fluctuation issue, appliances getting affected in VIP Area",Electricity,Low,2024-01-08 13:33:27,In Progress
CF-14819,Minor leakage in common area pipeline in Gandhi Nagar,Water Supply,Low,2024-03-15 04:10:58,Resolved
CF-14820,"No electricity without notice, voltage drops to zero near Railway Station - This is urgent",Electricity,High,2025-05-25 02:39:42,In Progress
CF-14821,"No water in tap for 3 days, emergency situation near Central Park",Water Supply,High,2024-08-14 20:53:09,Pending
CF-14822,Water connection transfer due to property sale on MG Road,Water Supply,Low,2025-10-04 20:20:55,Pending
CF-14823,Want to know water quality test results,Water Supply,Low,2024-06-29 22:21:59,Resolved
CF-14824,Need information about water tariff rates in Residential Colony,Water Supply,Low,2024-04-18 16:13:27,Pending
CF-14825,"No electricity for past 8 hours, transformer not working in Gandhi Nagar - Need help ASAP in VIP Area",Electricity,High,2025-03-30 06:21:56,Resolved
CF-14826,Electricity bill not received this month near Shopping Mall,Electricity,Low,2025-12-28 22:50:36,Pending
CF-14827,Minor leakage in common area pipeline near School Zone,Water Supply,Low,2025-11-13 17:30:10,In Progress
CF-14828,Water supply completely stopped since week - Please resolve urgently on MG Road,Water Supply,High,2024-09-11 13:50:04,Pending
CF-14829,Construction debris removal needed near City Hospital,Waste-Water/Sewage,Low,2024-01-26 06:03:55,Pending
CF-14830,Need information about online payment options in Gandhi Nagar,Electricity,Low,2024-01-23 21:51:42,Pending
CF-14831,Minor power cut for 1-2 hours daily in Old City,Electricity,Low,2025-11-30 05:25:55,Pending
CF-14832,Request for LED street light installation near Central Park,Electricity,Low,2025-07-16 04:00:04,In Progress
CF-14833,Contaminated well water causing mass poisoning - This is urgent near School Zone,Water Supply,High,2025-02-14 18:09:08,In Progress
CF-14834,"No electricity in residential area, meter not responding near City Hospital - Need help ASAP in Sector 12",Electricity,High,2024-06-06 07:52:29,Pending
CF-14835,"No water in maternity ward, new mothers suffering - Please resolve urgently near Railway Station",Water Supply,High,2025-05-19 04:25:47,In Progress
CF-14836,Request for battery recycling drop box,Waste-Water/Sewage,Low,2024-10-04 04:00:25,Resolved
CF-14837,Want to change from prepaid to postpaid meter near Central Park,Electricity,Low,2024-02-14 16:29:03,Closed
CF-14838,"No electricity since yesterday, power fluctuations damaging appliances near Shopping Mall",Electricity,High,2024-01-02 02:02:04,In Progress
CF-14839,Want to apply for agricultural water connection near Market Square,Water Supply,Low,2025-04-01 12:28:24,In Progress
CF-14840,"No electricity for past 8 hours, no supply despite payment in Industrial Area - Immediate action needed in Commercial Complex",Electricity,High,2024-04-01 11:21:49,Pending
CF-14841,Want to report illegal dumping spot on MG Road,Waste-Water/Sewage,Low,2025-06-12 03:56:13,Closed
CF-14842,Light flickering occasionally in street lamp,Electricity,Low,2024-08-09 12:52:30,Resolved
CF-14843,Water pressure is low in morning hours near City Hospital,Water Supply,Low,2024-05-11 06:17:31,Pending
CF-14844,Need help with online water bill payment in Industrial Area,Water Supply,Low,2024-11-09 23:37:35,Resolved
CF-14845,Minor drainage slow drainage issue in Residential Colony,Waste-Water/Sewage,Low,2025-07-27 23:46:23,Pending
CF-14846,"No electricity since yesterday, erratic power supply near Central Park on MG Road",Electricity,High,2024-07-06 13:03:56,Pending
CF-14847,"No electricity since yesterday, intermittent electricity near Shopping Mall near Shopping Mall",Electricity,High,2025-07-20 16:20:43,Pending
CF-14848,"No water in maternity ward, new mothers suffering - Please resolve urgently near Shopping Mall",Water Supply,High,2025-01-15 19:10:21,Pending
CF-14849,"No electricity affecting entire block, meter not responding in Old City - Need help ASAP",Electricity,High,2025-02-25 16:49:17,Pending
CF-14850,Need information about online payment options in Commercial Complex,Electricity,Low,2024-11-20 11:00:45,Pending
CF-14851,Garden water connection needs activation on MG Road,Water Supply,Low,2025-04-25 07:24:49,Closed
CF-14852,Need help with electricity subsidy renewal,Electricity,Low,2025-05-19 15:38:24,In Progress
CF-14853,"Water supply interrupted during heat wave, dehydration risk in Commercial Complex",Water Supply,High,2024-12-27 00:08:10,Closed
CF-14854,Light flickering occasionally in street lamp near Bus Stand,Electricity,Low,2024-03-23 08:12:34,Resolved
CF-14855,Want to know about textile recycling on MG Road,Waste-Water/Sewage,Low,2025-05-10 03:44:09,Closed
CF-14856,Request for time of day meter installation,Electricity,Low,2025-05-04 06:08:55,In Progress
CF-14857,Electricity connection for EV charging station in VIP Area,Electricity,Low,2025-01-05 21:55:55,In Progress
CF-14858,"No electricity across the ward, transformer not working near City Hospital - Request immediate visit in Sector 12",Electricity,High,2024-05-08 09:28:39,Resolved
CF-14859,Garbage sorting guidelines needed in Industrial Area,Waste-Water/Sewage,Low,2025-02-02 01:13:48,Pending
CF-14860,"No electricity for past 8 hours, no supply despite payment on MG Road - Facing lot of problems near Bus Stand",Electricity,High,2025-11-30 12:57:53,In Progress
CF-14861,Need help with water meter reading correction near Shopping Mall,Water Supply,Low,2024-06-12 19:09:59,Resolved
CF-14862,Request for waste collection schedule change,Waste-Water/Sewage,Low,2024-01-25 05:27:23,Resolved
CF-14863,"No electricity in residential area, inconsistent voltage in Sector 12 - Request immediate visit near Railway Station",Electricity,High,2024-11-13 21:24:14,Resolved
CF-14864,E-waste collection drive needed in area on MG Road,Waste-Water/Sewage,Low,2025-02-11 00:43:33,Pending
CF-14865,Need information about plastic waste recycling,Waste-Water/Sewage,Low,2025-07-27 19:01:29,In Progress
CF-14866,Street cleaning frequency should increase,Waste-Water/Sewage,Low,2025-03-18 04:10:56,Closed
CF-14867,Request for water connection for community center in Gandhi Nagar,Water Supply,Low,2025-07-11 10:56:03,Pending
CF-14868,Garbage bin placement causing traffic issue,Waste-Water/Sewage,Low,2025-09-25 10:16:20,In Progress
CF-14869,"Main water pipeline leaked, entire street flooded",Water Supply,High,2024-07-23 14:55:29,In Progress
CF-14870,"Sewage backflow into water supply line, health emergency - Request immediate visit",Water Supply,High,2025-06-04 18:40:42,Resolved
CF-14871,Minor leakage in common area pipeline near Central Park,Water Supply,Low,2025-07-22 00:31:16,Pending
CF-14872,Want to change from prepaid to postpaid meter in Industrial Area,Electricity,Low,2024-10-29 05:25:14,Resolved
CF-14873,Request for time of day meter installation near City Hospital,Electricity,Low,2024-03-18 20:28:25,Pending
CF-14874,Street light not working in our lane,Electricity,Low,2025-11-02 19:36:35,Resolved
CF-14875,"No electricity in residential area, complete power outage in Old City near Shopping Mall",Electricity,High,2025-08-08 14:22:36,In Progress
CF-14876,Need help with bulk item disposal in Industrial Area,Waste-Water/Sewage,Low,2025-06-17 05:35:27,In Progress
CF-14877,"Sewage water stagnating, mosquito breeding ground near Railway Station",Waste-Water/Sewage,High,2024-09-01 12:39:27,In Progress
CF-14878,"No electricity throughout neighborhood, complete power outage near Central Park - Facing lot of problems in VIP Area",Electricity,High,2024-01-17 20:18:08,Closed
CF-14879,"Drinking water has foul smell, people getting sick - Request immediate visit near School Zone",Water Supply,High,2024-09-25 04:49:35,Resolved
CF-14880,"No electricity in residential area, transformer not working in Old City - Request immediate visit in VIP Area",Electricity,High,2024-04-14 21:11:21,Resolved
CF-14881,Water supply timing needs adjustment,Water Supply,Low,2024-01-27 08:28:07,Resolved
CF-14882,Request for temporary power connection,Electricity,Low,2025-03-15 19:17:50,In Progress
CF-14883,Water main break flooding basement apartments - Request immediate visit,Water Supply,High,2025-12-10 10:22:28,In Progress
CF-14884,Need information about online payment options on MG Road,Electricity,Low,2025-01-09 04:05:09,Resolved
CF-14885,Need information about waste to energy program,Waste-Water/Sewage,Low,2025-10-15 04:27:04,Resolved
CF-14886,Need information about water quality parameters,Water Supply,Low,2025-03-02 21:56:23,Resolved
CF-14887,Request for water tanker during maintenance near Market Square,Water Supply,Low,2024-08-13 14:01:33,Pending
CF-14888,"No electricity without notice, voltage drops to zero in Sector 12 in Residential Colony",Electricity,High,2024-01-17 07:30:32,Closed
CF-14889,Garbage bin placement causing traffic issue in Gandhi Nagar,Waste-Water/Sewage,Low,2024-10-18 19:02:22,Pending
CF-14890,Light flickering occasionally in street lamp near Central Park,Electricity,Low,2025-12-30 23:00:52,In Progress
CF-14891,"No electricity without notice, grid failure in Old City - Hope for quick resolution",Electricity,High,2024-10-14 06:15:54,Pending
CF-14892,Need duplicate water bill copy in Gandhi Nagar,Water Supply,Low,2025-05-27 16:53:47,Resolved
CF-14893,Garbage collection missed our street today in Sector 12,Waste-Water/Sewage,Low,2025-02-19 02:17:28,Pending
CF-14894,Street light not working in our lane,Electricity,Low,2025-03-11 12:55:43,Pending
CF-14895,Need information about water tariff rates in Gandhi Nagar,Water Supply,Low,2024-06-05 15:41:33,Pending
CF-14896,Request for underground cabling in area near School Zone,Electricity,Low,2024-10-05 16:39:10,In Progress
CF-14897,Bulk waste disposal request for house renovation near Railway Station,Waste-Water/Sewage,Low,2024-11-20 19:32:08,In Progress
CF-14898,"No electricity without notice, power fluctuations damaging appliances on MG Road - Facing lot of problems near City Hospital",Electricity,High,2024-10-15 15:39:26,Resolved
CF-14899,"Live wire exposed near children's play area, emergency - This is urgent near Central Park",Electricity,High,2025-06-07 00:45:26,In Progress
CF-14900,Blocked drainage causing malaria outbreak - Immediate action needed,Waste-Water/Sewage,High,2024-01-15 09:45:14,In Progress
CF-14901,Want to install water meter for individual flat,Water Supply,Low,2024-11-05 16:57:10,In Progress
CF-14902,Request to change name on water bill in Industrial Area,Water Supply,Low,2025-10-25 22:34:14,Pending
CF-14903,Garbage collection vehicle not coming since days - This is urgent near Market Square,Waste-Water/Sewage,High,2024-05-10 12:09:17,In Progress
CF-14904,Electricity bill not received this month near School Zone,Electricity,Low,2025-07-14 02:50:05,Pending
CF-14905,"No electricity in our locality, unscheduled power cuts in Industrial Area - Facing lot of problems in Commercial Complex",Electricity,High,2025-04-12 17:23:34,Resolved
CF-14906,"Drainage cover missing, accident risk at night on MG Road",Waste-Water/Sewage,High,2024-01-13 10:36:02,In Progress
CF-14907,Request for battery recycling drop box,Waste-Water/Sewage,Low,2025-04-19 19:25:30,In Progress
CF-14908,Need separate collection for paper waste,Waste-Water/Sewage,Low,2024-01-18 23:30:29,Resolved
