Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-25733,Need separate bin for glass waste near School Zone,Waste-Water/Sewage,Low,2024-03-29 17:00:54,Resolved
CF-25734,Need information about demand response program,Electricity,Low,2024-01-19 14:12:15,In Progress
CF-25735,Water bill amount seems high near Market Square,Water Supply,Low,2024-04-30 03:46:47,Pending
CF-25736,Contaminated water causing skin diseases near City Hospital,Water Supply,High,2024-11-22 03:48:20,Pending
CF-25737,Need information about water connection fees in Old City,Water Supply,Low,2025-02-04 09:56:51,Pending
CF-25738,Want to know water quality test results,Water Supply,Low,2024-06-12 00:14:58,Resolved
CF-25739,Contaminated water supply causing illness in area near Central Park,Water Supply,High,2024-11-10 20:36:20,Pending
CF-25740,Request for new electricity connection in Commercial Complex,Electricity,Low,2024-02-09 11:20:40,Closed
CF-25741,E-waste collection drive needed in area,Waste-Water/Sewage,Low,2024-01-30 15:55:19,In Progress
CF-25742,Request for borewell permission,Water Supply,Low,2025-06-15 12:01:48,Resolved
CF-25743,Contaminated water causing diarrhea in children - Facing lot of problems in Old City,Water Supply,High,2024-09-15 16:41:44,Pending
CF-25744,"No electricity in residential area, meter not responding near Central Park - Immediate action needed in Commercial Complex",Electricity,High,2024-09-07 15:28:37,Pending
CF-25745,"Sewage line broken, foul smell unbearable",Waste-Water/Sewage,High,2025-11-03 21:35:04,Pending
CF-25746,Need help with bulk item disposal,Waste-Water/Sewage,Low,2025-05-01 03:26:41,Resolved
CF-25747,Request for underground cabling in area,Electricity,Low,2025-02-23 15:44:39,Pending
CF-25748,Need help with electricity subsidy renewal,Electricity,Low,2024-12-23 07:45:34,Pending
CF-25749,"Water supply cut without notice, elderly stranded",Water Supply,High,2024-07-08 15:02:34,Pending
CF-25750,Request for underground cabling in area,Electricity,Low,2025-11-17 12:49:25,In Progress
CF-25751,Need separate bin for glass waste in Residential Colony,Waste-Water/Sewage,Low,2024-04-27 10:00:01,Resolved
CF-25752,"No electricity without notice, frequent trippings in Sector 12 near Bus Stand",Electricity,High,2024-10-03 00:53:03,Pending
CF-25753,"No electricity without notice, low voltage problem near Shopping Mall in Industrial Area",Electricity,High,2024-09-28 07:21:47,In Progress
CF-25754,"No electricity since yesterday, unscheduled power cuts near City Hospital - Immediate action needed in Commercial Complex",Electricity,High,2024-02-25 03:32:02,Resolved
CF-25755,Need larger garbage bin for apartment complex,Waste-Water/Sewage,Low,2024-02-19 21:40:50,In Progress
CF-25756,Want to apply for agricultural water connection,Water Supply,Low,2024-02-19 01:47:16,In Progress
CF-25757,Query about rainwater harvesting scheme near City Hospital,Water Supply,Low,2024-05-05 23:58:59,Resolved
CF-25758,Need help with net metering application,Electricity,Low,2024-02-26 03:54:29,In Progress
CF-25759,Need information about industrial tariff,Electricity,Low,2025-05-07 03:47:47,In Progress
CF-25760,"Sewage line damaged by tree roots, repeated blockages - Very serious issue near City Hospital",Waste-Water/Sewage,High,2024-08-28 07:15:02,Resolved
CF-25761,Garbage collection missed our street today,Waste-Water/Sewage,Low,2025-07-23 01:28:41,Resolved
CF-25762,Need duplicate water bill copy on MG Road,Water Supply,Low,2025-11-17 22:00:13,Pending
CF-25763,Electricity connection for EV charging station in Commercial Complex,Electricity,Low,2024-06-10 03:04:59,Pending
CF-25764,"Water logging due to broken pipeline, mosquito breeding - Hope for quick resolution",Water Supply,High,2025-06-16 18:41:03,Closed
CF-25765,Need clarification on bulk waste charges,Waste-Water/Sewage,Low,2025-09-07 06:52:18,Resolved
CF-25766,Need information about demand response program,Electricity,Low,2025-07-05 00:00:15,In Progress
CF-25767,Electricity connection for agricultural pump on MG Road,Electricity,Low,2024-05-06 02:41:36,Resolved
CF-25768,Water connection for construction site on MG Road,Water Supply,Low,2025-06-22 10:39:41,Pending
CF-25769,Query about peak hour charges,Electricity,Low,2025-07-30 15:50:45,Resolved
CF-25770,"No electricity throughout neighborhood, power surging causing damage in Sector 12 near Shopping Mall",Electricity,High,2024-08-07 22:58:12,Pending
CF-25771,Water pressure fluctuates throughout day in Old City,Water Supply,Low,2025-10-29 08:32:41,Resolved
CF-25772,Want to register complaint about water wastage,Water Supply,Low,2024-10-23 03:02:48,Pending
CF-25773,"No electricity across the ward, transformer not working on MG Road - Please resolve urgently",Electricity,High,2025-01-23 15:29:36,Pending
CF-25774,E-waste collection drive needed in area,Waste-Water/Sewage,Low,2025-04-05 19:43:08,Closed
CF-25775,Need help with net metering application near Market Square,Electricity,Low,2025-11-07 10:22:46,Resolved
CF-25776,Query about water usage limits near Railway Station,Water Supply,Low,2025-12-03 04:09:18,In Progress
CF-25777,"Sewage treatment plant malfunction, raw sewage discharge - Facing lot of problems near City Hospital",Waste-Water/Sewage,High,2025-01-12 20:33:09,Resolved
CF-25778,Need duplicate water bill copy,Water Supply,Low,2025-02-16 12:55:26,Closed
CF-25779,Need help with online water bill payment,Water Supply,Low,2024-06-22 17:02:57,Closed
CF-25780,Request for temporary power connection,Electricity,Low,2024-04-28 18:53:01,Resolved
CF-25781,Request for LED street light installation in Industrial Area,Electricity,Low,2025-04-02 17:22:32,Closed
CF-25782,Request for battery recycling drop box,Waste-Water/Sewage,Low,2025-12-22 13:21:51,In Progress
CF-25783,Request for borewell permission,Water Supply,Low,2024-09-12 23:25:29,Resolved
CF-25784,Request for additional garbage bins in area,Waste-Water/Sewage,Low,2024-07-01 11:58:25,Pending
CF-25785,Meter reading seems incorrect this month in Commercial Complex,Electricity,Low,2025-06-11 00:57:57,In Progress
CF-25786,"No electricity without notice, voltage drops to zero in Residential Colony - Very serious issue",Electricity,High,2024-04-30 16:46:03,In Progress
CF-25787,Request for load enhancement in connection in Commercial Complex,Electricity,Low,2025-04-06 06:09:44,In Progress
CF-25788,Request for drain cleaning before monsoon near City Hospital,Waste-Water/Sewage,Low,2025-08-11 16:22:13,Resolved
CF-25789,"No electricity for past 8 hours, erratic power supply near Central Park - Need help ASAP",Electricity,High,2024-03-02 09:24:31,Pending
CF-25790,"No electricity without notice, unscheduled power cuts near City Hospital in Residential Colony",Electricity,High,2025-10-22 03:08:18,Pending
CF-25791,Need information about plastic waste recycling,Waste-Water/Sewage,Low,2025-04-07 11:30:43,In Progress
CF-25792,Garbage truck accident spilling waste on highway near Railway Station,Waste-Water/Sewage,High,2024-07-10 16:50:36,Resolved
CF-25793,Want to organize neighborhood cleanup drive,Waste-Water/Sewage,Low,2024-11-06 12:42:54,Pending
CF-25794,Water pressure is low in morning hours,Water Supply,Low,2025-10-21 18:06:47,Closed
CF-25795,Garbage collection missed our street today near Shopping Mall,Waste-Water/Sewage,Low,2024-07-07 11:59:53,Resolved
CF-25796,Clogged sewer line causing toilet overflow in hospital on MG Road,Waste-Water/Sewage,High,2025-02-21 11:39:58,Resolved
CF-25797,Water bill rebate for senior citizens,Water Supply,Low,2025-02-08 13:29:19,Closed
CF-25798,"No electricity in our locality, frequent trippings near Shopping Mall in VIP Area",Electricity,High,2024-08-28 23:12:04,Resolved
CF-25799,Request to shift meter to new location near Shopping Mall,Electricity,Low,2025-01-04 02:46:01,In Progress
CF-25800,Water tank overflow causing road damage,Water Supply,High,2024-04-18 18:11:43,Pending
CF-25801,"No electricity throughout neighborhood, frequent trippings near Railway Station - This is urgent in Sector 12",Electricity,High,2025-01-18 20:44:03,Pending
CF-25802,Want to know about water conservation schemes in Residential Colony,Water Supply,Low,2024-02-29 02:51:50,Pending
CF-25803,"Water logging due to broken pipeline, mosquito breeding near City Hospital",Water Supply,High,2025-10-11 08:05:05,Resolved
CF-25804,Need help with online water bill payment near Railway Station,Water Supply,Low,2024-05-10 17:09:44,Pending
CF-25805,Minor leakage in common area pipeline in Gandhi Nagar,Water Supply,Low,2025-03-06 17:03:39,Resolved
CF-25806,Request for water saving device installation in Sector 12,Water Supply,Low,2024-03-16 14:13:14,Resolved
CF-25807,"Sewage backflow into water supply line, health emergency - Very serious issue near Shopping Mall",Water Supply,High,2025-09-04 18:48:32,Resolved
CF-25808,Overflowing garbage bin causing rodent infestation - Please resolve urgently in Sector 12,Waste-Water/Sewage,High,2025-08-10 07:44:03,Pending
CF-25809,Request for battery recycling drop box in Residential Colony,Waste-Water/Sewage,Low,2024-08-27 19:19:46,Resolved
CF-25810,"No electricity in residential area, transformer not working on MG Road - This is urgent near Bus Stand",Electricity,High,2025-01-23 14:22:12,Resolved
CF-25811,Need to update name on electricity bill in Industrial Area,Electricity,Low,2025-07-24 15:10:55,Pending
CF-25812,"No electricity without notice, intermittent electricity in Industrial Area - This is urgent in Residential Colony",Electricity,High,2024-11-12 17:50:45,In Progress
CF-25813,"No electricity in residential area, erratic power supply in Sector 12",Electricity,High,2024-06-27 09:46:12,In Progress
CF-25814,Want to know about composting scheme near City Hospital,Waste-Water/Sewage,Low,2025-01-02 17:30:53,Closed
CF-25815,"Sewage line damaged by tree roots, repeated blockages - Hope for quick resolution in Commercial Complex",Waste-Water/Sewage,High,2024-07-17 01:07:11,Resolved
CF-25816,Request for water saving device installation,Water Supply,Low,2024-03-29 07:03:06,Resolved
CF-25817,Need separate bin for glass waste in Sector 12,Waste-Water/Sewage,Low,2025-05-02 16:11:22,Closed
CF-25818,Query about peak hour charges,Electricity,Low,2024-08-10 01:22:55,Resolved
CF-25819,"Main water pipeline leaked, entire street flooded",Water Supply,High,2024-05-08 05:35:50,Resolved
CF-25820,Water filter installation request for community in Gandhi Nagar,Water Supply,Low,2025-03-20 21:08:31,In Progress
CF-25821,Electricity bill not received this month in Sector 12,Electricity,Low,2024-06-30 08:39:12,Pending
CF-25822,No water for firefighting system in building - This is urgent in Sector 12,Water Supply,High,2024-11-24 23:21:55,Resolved
CF-25823,Electricity bill not received this month near Market Square,Electricity,Low,2025-11-04 07:39:07,Closed
CF-25824,Request for pipeline cleaning in our area in VIP Area,Water Supply,Low,2025-02-10 23:55:27,Closed
CF-25825,"Sewage water stagnating, mosquito breeding ground - Immediate action needed on MG Road",Waste-Water/Sewage,High,2025-11-22 14:58:44,In Progress
CF-25826,"No electricity throughout neighborhood, high voltage spikes near Railway Station in Gandhi Nagar",Electricity,High,2024-11-17 05:53:11,In Progress
CF-25827,Request to change name on water bill near Railway Station,Water Supply,Low,2025-07-19 21:11:26,Resolved
CF-25828,Want to apply for agricultural water connection near School Zone,Water Supply,Low,2025-11-15 04:43:38,Resolved
CF-25829,Water main break flooding basement apartments in Old City,Water Supply,High,2025-07-18 22:56:08,Pending
CF-25830,"No electricity since yesterday, frequent outages in Residential Colony on MG Road",Electricity,High,2025-01-15 13:29:31,Resolved
CF-25831,Need information about waste reduction tips in Gandhi Nagar,Waste-Water/Sewage,Low,2025-06-05 21:37:58,Pending
CF-25832,Water scarcity affecting elderly residents badly in Residential Colony,Water Supply,High,2025-10-15 09:51:27,Pending
CF-25833,Request for new electricity connection,Electricity,Low,2024-08-07 20:38:25,Resolved
CF-25834,"No electricity throughout neighborhood, emergency shutdown in Old City near Railway Station",Electricity,High,2025-07-13 17:48:45,In Progress
CF-25835,"Sewage line damaged by tree roots, repeated blockages in Commercial Complex",Waste-Water/Sewage,High,2025-03-04 16:48:41,Resolved
CF-25836,Overflowing garbage bin causing rodent infestation - Hope for quick resolution,Waste-Water/Sewage,High,2024-05-21 12:46:06,In Progress
CF-25837,Request for flushing system repair in public toilet in Gandhi Nagar,Water Supply,Low,2025-02-24 14:38:21,Resolved
CF-25838,Request for borewell permission,Water Supply,Low,2024-12-01 22:20:38,Closed
CF-25839,Water filter installation request for community,Water Supply,Low,2025-10-21 04:17:11,Closed
CF-25840,"No electricity without notice, meter not responding near City Hospital - Very serious issue",Electricity,High,2024-09-19 10:43:19,Pending
CF-25841,Request for underground cabling in area,Electricity,Low,2024-08-18 09:16:26,Closed
CF-25842,Minor leakage in common area pipeline near Central Park,Water Supply,Low,2025-08-03 02:45:08,Resolved
CF-25843,Water connection transfer after inheritance in Commercial Complex,Water Supply,Low,2024-04-11 20:07:31,Closed
CF-25844,Request for load enhancement in connection,Electricity,Low,2024-05-28 03:34:55,In Progress
CF-25845,Water bill not received this month,Water Supply,Low,2025-04-10 01:07:11,Resolved
CF-25846,Query about rainwater harvesting scheme,Water Supply,Low,2025-05-13 21:15:14,Resolved
CF-25847,"Water logging due to broken pipeline, mosquito breeding - Request immediate visit",Water Supply,High,2025-09-02 21:59:54,In Progress
CF-25848,Need clarification on fuel adjustment charges in Industrial Area,Electricity,Low,2025-08-16 06:38:00,Resolved
CF-25849,Electricity bill dispute for vacant property,Electricity,Low,2024-08-24 13:59:39,Resolved
CF-25850,"No electricity affecting entire block, emergency shutdown near Shopping Mall",Electricity,High,2025-04-28 06:05:47,Pending
CF-25851,Want to add another meter for separate unit in Gandhi Nagar,Electricity,Low,2025-04-04 01:37:04,Closed
CF-25852,Garbage truck damaging road surface,Waste-Water/Sewage,Low,2025-11-14 13:28:10,In Progress
